SA1_CODE_DIV,SA1_CODE,SA2_CODE,SA2_NAME,DIVISION,ACTUAL,PROJECTED
60402109117-LYO,60402109117,604021091,Sheffield - Railton,Lyons,247,243
60402109118-LYO,60402109118,604021091,Sheffield - Railton,Lyons,203,206
60402109201-BRA,60402109201,604021092,Turners Beach - Forth,Braddon,227,222
60402109202-BRA,60402109202,604021092,Turners Beach - Forth,Braddon,472,478
60402109203-BRA,60402109203,604021092,Turners Beach - Forth,Braddon,400,402
60402109204-BRA,60402109204,604021092,Turners Beach - Forth,Braddon,195,199
60402109205-BRA,60402109205,604021092,Turners Beach - Forth,Braddon,317,311
60402109206-BRA,60402109206,604021092,Turners Beach - Forth,Braddon,343,359
60402109207-BRA,60402109207,604021092,Turners Beach - Forth,Braddon,269,275
60402109207-LYO,60402109207,604021092,Turners Beach - Forth,Lyons,0,0
60402109208-BRA,60402109208,604021092,Turners Beach - Forth,Braddon,329,331
60402109209-BRA,60402109209,604021092,Turners Beach - Forth,Braddon,234,227
60403109301-BRA,60403109301,604031093,King Island,Braddon,286,281
60403109302-BRA,60403109302,604031093,King Island,Braddon,177,167
60403109303-BRA,60403109303,604031093,King Island,Braddon,197,204
60403109304-BRA,60403109304,604031093,King Island,Braddon,257,240
60403109305-BRA,60403109305,604031093,King Island,Braddon,163,171
60403109401-BRA,60403109401,604031094,North West,Braddon,165,168
60403109402-BRA,60403109402,604031094,North West,Braddon,177,181
60403109403-BRA,60403109403,604031094,North West,Braddon,154,172
60403109404-BRA,60403109404,604031094,North West,Braddon,236,249
60403109405-BRA,60403109405,604031094,North West,Braddon,392,449
60403109406-BRA,60403109406,604031094,North West,Braddon,213,234
60403109407-BRA,60403109407,604031094,North West,Braddon,286,303
60403109408-BRA,60403109408,604031094,North West,Braddon,228,246
60403109409-BRA,60403109409,604031094,North West,Braddon,192,198
60403109410-BRA,60403109410,604031094,North West,Braddon,173,182
60403109411-BRA,60403109411,604031094,North West,Braddon,394,405
60403109412-BRA,60403109412,604031094,North West,Braddon,5,5
60403109413-BRA,60403109413,604031094,North West,Braddon,228,236
60403109501-BRA,60403109501,604031095,Smithton,Braddon,258,253
60403109502-BRA,60403109502,604031095,Smithton,Braddon,131,139
60403109503-BRA,60403109503,604031095,Smithton,Braddon,197,197
60403109504-BRA,60403109504,604031095,Smithton,Braddon,330,354
60403109505-BRA,60403109505,604031095,Smithton,Braddon,357,346
60403109506-BRA,60403109506,604031095,Smithton,Braddon,273,269
60403109507-BRA,60403109507,604031095,Smithton,Braddon,155,163
60403109508-BRA,60403109508,604031095,Smithton,Braddon,242,231
60403109509-BRA,60403109509,604031095,Smithton,Braddon,103,102
60403109510-BRA,60403109510,604031095,Smithton,Braddon,198,220
60403109511-BRA,60403109511,604031095,Smithton,Braddon,208,213
60403109512-BRA,60403109512,604031095,Smithton,Braddon,323,328
60403109601-BRA,60403109601,604031096,Waratah,Braddon,211,232
60403109602-BRA,60403109602,604031096,Waratah,Braddon,389,405
60403109603-BRA,60403109603,604031096,Waratah,Braddon,345,333
60403109604-BRA,60403109604,604031096,Waratah,Braddon,159,154
60403109605-BRA,60403109605,604031096,Waratah,Braddon,288,278
60403109606-BRA,60403109606,604031096,Waratah,Braddon,271,262
60403109607-BRA,60403109607,604031096,Waratah,Braddon,258,276
60403109608-BRA,60403109608,604031096,Waratah,Braddon,249,243
60403109609-BRA,60403109609,604031096,Waratah,Braddon,170,163
60403109610-BRA,60403109610,604031096,Waratah,Braddon,233,245
60403109611-BRA,60403109611,604031096,Waratah,Braddon,304,308
60403109612-BRA,60403109612,604031096,Waratah,Braddon,26,25
60403109613-BRA,60403109613,604031096,Waratah,Braddon,102,108
60403109701-BRA,60403109701,604031097,West Coast (Tas.),Braddon,215,238
60403109702-BRA,60403109702,604031097,West Coast (Tas.),Braddon,119,118
60403109703-BRA,60403109703,604031097,West Coast (Tas.),Braddon,108,112
60403109704-BRA,60403109704,604031097,West Coast (Tas.),Braddon,411,414
60403109705-BRA,60403109705,604031097,West Coast (Tas.),Braddon,182,185
60403109706-BRA,60403109706,604031097,West Coast (Tas.),Braddon,3,3
60403109707-BRA,60403109707,604031097,West Coast (Tas.),Braddon,203,218
60403109708-BRA,60403109708,604031097,West Coast (Tas.),Braddon,217,222
60403109709-BRA,60403109709,604031097,West Coast (Tas.),Braddon,121,122
60403109710-BRA,60403109710,604031097,West Coast (Tas.),Braddon,247,264
60403109711-BRA,60403109711,604031097,West Coast (Tas.),Braddon,233,233
60403109712-BRA,60403109712,604031097,West Coast (Tas.),Braddon,302,316
60403109713-BRA,60403109713,604031097,West Coast (Tas.),Braddon,308,334
60403109714-BRA,60403109714,604031097,West Coast (Tas.),Braddon,128,132
60403109715-BRA,60403109715,604031097,West Coast (Tas.),Braddon,29,30
60403109716-BRA,60403109716,604031097,West Coast (Tas.),Braddon,4,4
60403109717-BRA,60403109717,604031097,West Coast (Tas.),Braddon,207,219
60403109718-BRA,60403109718,604031097,West Coast (Tas.),Braddon,0,0
60403109719-BRA,60403109719,604031097,West Coast (Tas.),Braddon,0,0
60403109720-BRA,60403109720,604031097,West Coast (Tas.),Braddon,0,0
60403109801-BRA,60403109801,604031098,Wilderness - West,Braddon,0,0
